debate_name,debate_section,speaker,speech,speaking_time_seconds
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Joe Biden,"The idea that we have companies not paying anything at all, they should have a minimum tax of 15%, that would raise another 740 billion a year. The idea that you’re able to have a capital gains tax that you pay at the rate of 20% if you are Mike Bloomberg or whomever, and has a whole lot of money and someone else is paying, your staffer is paying at 25%, is wrong. That would raise another $800 billion. We should be rewarding work, not just wealth. And the American people and the middle class is getting killed and the poor have no way up.",43.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Elizabeth Warren,Can we go back to one thing?,0.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Lester Holt,"All right, all right. Vice President Biden, thank you. Chuck?",0.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Chuck Todd,"Mayor Buttigieg, I want to get you in on this because in 2000, you wrote an award-winning essay. You praised Senator Sanders. You specifically praised him for embracing socialism. You have now since said that you are concerned about his policies, but I am curious about this. Are you out of touch with your own generation? Millennials, by a big chunk, embrace his version of democratic socialism. You do not. Are you out of touch with your generation?",25.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Pete Buttigieg,"No. Look, it’s true that I was into Bernie before it was cool.",6.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Bernie Sanders,Thank you.,0.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Pete Buttigieg,"He was a congressman at the time, and the qualities I admired then are qualities I still respect a great deal. I never said that I agree with every part of his policy views then or now, but I appreciate that at least he’s straightforward and honest about it, and he’s honest about the fact that taxes will go up on anybody making more than $29,000.00 to fund his health care plan. Although again, a little bit vague about how the rest of that gap-",25.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Bernie Sanders,"But you’re not being honest, the premiums would be eliminated.",3.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Pete Buttigieg,But you’re still raising those taxes and when you do it-,3.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Bernie Sanders,"I’m saving people money because they don’t pay any premiums, out-of-pocket expenses, co-payments or deductibles. They’re going to be much better off.",7.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Pete Buttigieg,"But where’s the other $25 trillion supposed to come from? At a certain point, you got to do the math.",8.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Bernie Sanders,"Well, we’ve got it all up there on the internet. It’s a payroll tax.",4.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Pete Buttigieg,"No, but even after the payroll tax because you still have a hole.",3.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Elizabeth Warren,Understanding-,1.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Bernie Sanders,"Because we have a wealth tax. Elizabeth has a good one. Our is a little bit tougher on Mr. Bloomberg than hurts. We’re going to raise it in a progressive way, which deals with income and wealth inequality and make certain finally that healthcare in this country is a human right, not a privilege.",16.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Elizabeth Warren,Could I [crosstalk 00:20:49].,1.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Chuck Todd,"45 seconds, Senator Warren, I’m just going to close it out here. You went out of your way to call yourself a capitalist.",5.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Elizabeth Warren,"Yes, because I am.",1.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Chuck Todd,To separate yourself from him. Why?,2.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Elizabeth Warren,"Yes, because I am. Look, Democrats want to beat Donald Trump, but they are worried. They are worried about gambling on a narrow vision that doesn’t address the fears of millions of Americans across this country who see real problems and want real change. They are worried about gambling on a revolution that won’t bring along a majority of this country. Amy and Joe’s hearts are in the right place, but we can’t be so eager to be liked by Mitch McConnell that we forget how to fight the Republicans.",39.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Amy Klobuchar,Seriously? Elizabeth-,0.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Elizabeth Warren,Mayor Buttigieg has been taking money from big donors and changing his positions.,7.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Pete Buttigieg,That’s just not true.,0.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Elizabeth Warren,So it makes it unclear what it is he stands for other than his own advancement.,4.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Chuck Todd,"Okay, Senator, thank you. Senator Klobuchar, go ahead you’ve got this.",7.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Pete Buttigieg,I’ll be very clear-,0.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Chuck Todd,"Senator Klobuchar, go ahead. You’ve got the floor for 45, go.",1.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Amy Klobuchar,"Thank you. Number one. I have repeatedly said that we have to win big and the way we win big is winning states like Nevada, but also winning the Senate races in Arizona and in Colorado and beyond. And the reason we want to do that is to send Mitch McConnell packing. And I think when you look at my history, I am the one that has done that. I am the one that can lead this ticket and just because I am willing to talk about common ground, that’s where America is. It is not with Mitch McConnell who has 400 bills on his desk that should pass if we get rid of him.",39.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Elizabeth Warren,May I respond?,0.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Amy Klobuchar,It is because I am willing to work with people and find common ground.,5.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Chuck Todd,Thank you Senator.,0.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Lester Holt,Let’s everybody-,0.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Amy Klobuchar,"That’s what we want in a president, Elisabeth.",3.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Lester Holt,Let’s catch our breath here.,0.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Amy Klobuchar,We don’t want someone that looks at just plans and different-,3.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Lester Holt,"Senator, thank you. We need to take another break here. We’ll return to The Paris Las Vegas in just a moment (silence).",265.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Lester Holt,"Welcome back to Las Vegas and the Democratic Presidential Debate. To kick off our next round of questioning, here’s Hallie.",2.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Helen,"Mayor Buttigieg, to you. In 2018, Mayor Bloomberg was the biggest outside spender helping Democrats running for Congress. He’s also donated billions towards causes like climate change, gun safety, education. If his money wasn’t a problem then, why is it a problem now?",15.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Pete Buttigieg,"Oh, I think he should absolutely be doing everything in his power to defeat Donald Trump. I just don’t think that has to result in him becoming the President of the United States. Look, our party has values. We were built around values like making sure we protect working people, but Mayor Bloomberg opposed raising the minimum wage. Our party has a tradition that includes excellent presidents like Barack Obama, who Mayor Bloomberg opposed.",26.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Pete Buttigieg,"At the end of the day, it’s not just about how much money you’ve got, it’s what you stand for. And we are living at a moment when Americans are so deeply frustrated with the way that both Wall Street and Washington seem to have overlooked our lives. The view from the porch of my one house in Indiana is that they can’t even see us sometimes. And if we’re going into the election of our lives against a president who rose to power by cynically exploited the frustration of ordinary Americans feeling like leaders weren’t speaking to them; then I think that turning to someone like Mayor Bloomberg who thinks he can buy this election is no better a way to succeed than turning to somebody like Senator Sanders who wants to burn the house down.",52.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Helen,Mr. Vice President.,1.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Joe Biden,"You know, if you [inaudible 00:28:47] the point of personal privilege used to say. It was said that I was in the pocket of Mitch McConnell. I’m the only person on this stage that’s beaten Mitch McConnell on four major, major cases. Let me finish. Let me finish. And Mitch McConnell. I’ve been the object of his affection and the President’s affection. The way he’s gone after me, this new Republican party, after me, after my son, after my family. I don’t need to be told I’m a friend of Mitch McConnell’s. Mitch McConnell has been the biggest pain in my neck in a long, long time and so that’s number one.",33.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Joe Biden,"Number two, we have to have somebody who understands what it’s like for ordinary people. Ordinary people come up. They have to understand, like my dad made that longest walk up a short flight of stairs, saying, “I don’t have a job honey. We have to move. You got to move in with grandpa.” How long it took to buy a house, how long it took to get back in the game again. They have to understand the needs of ordinary people and they are getting killed. No matter what people say about this economy, how good it is and the good part of the economy … It’s only 60 seconds, it’s not up yet, and the fact is that we’re in a situation where you have Mayor, excuse me, the President making clear that he doesn’t want any part of me being his opponent. He’s spending $125,000.00 this week to keep me from being an opponent. I wonder why?",49.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Helen,"Thank you Mr. Vice President. Vanessa, to you.",3.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Elizabeth Warren,"Can I respond to the Vice President, please?",0.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Vanessa Hauc,Thank you Hallie.,1.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Elizabeth Warren,He was identifying me specifically in that.,2.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Vanessa Hauc,45 seconds to you Senator Warren.,0.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Joe Biden,I was responding to an accusation.,3.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Elizabeth Warren,"And so no, the point is different. Here’s what happened. According to the New York Times, the last time that Mitch McConnell was on the ballot, the Vice President stood in the Oval Office and said, “I hope that Mitch gets re-elected so I can keep working with him.”",16.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Joe Biden,That’s taken totally out of context.,1.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Elizabeth Warren,"Well, Mitch did get did cap re-elected. He did not have an epiphany. Instead, he blocked really everything that Barack Obama tried to pass.",10.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Joe Biden,Did you ever win anything?,2.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Elizabeth Warren,He stole a Supreme court seat-,2.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Joe Biden,Come on.,1.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Elizabeth Warren,"… From the Democrats, the Consumer Financial Protection Bureau?",4.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Vanessa Hauc,Thank you Senator.,1.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Joe Biden,Yeah [inaudible 00:00:30:55].,2.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Vanessa Hauc,"Thank you Senator. Our next question goes to Senator Klobuchar. About 700,000 young people known as Dreamers or Soñadores, who were brought to this country as children, are currently protected from deportation because of a program that is now under the review by the Supreme Court. If the Court sides with the Trump administration, which is eager to end this protection, what exactly is your plan to protect the Dreamers permanently?",29.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Amy Klobuchar,"To win. To beat Donald Trump. The best way to protect the Dreamers is to have a new President. There are the votes there to protect the Dreamers, and I have been working on this since I got to the United States Senate. In my first campaign, I actually had a bunch of ads run against me because I was standing up for immigrants. And when I think of Dreamers and I tried to explain it to my state, I found a 99-year-old Hispanic war veteran who was a Dreamer when he was brought over to this country. And back then, he just went to Canada for a night and came back and he was a permanent citizen because they needed him to serve in World War II. Now, not so easy. The Dreamers are our future. The Dreamers are so important in Nevada and the best way we can get this done is to beat Donald Trump, but it is to pass comprehensive immigration reform.",54.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Vanessa Hauc,Thank you.,0.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Amy Klobuchar,"Which creates a path to citizenship to so many hardworking people, who will bring down the deficit by $158 billion and will bring peace for these Dreamers.",11.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Vanessa Hauc,Thank you so much Senator Klobuchar.,0.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Amy Klobuchar,They know no other country but our own.,5.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Pete Buttigieg,"If you’re going to run based on your record of voting in Washington, then you have to own those votes, especially when it comes to immigration. You voted to confirm the Head of Customs and Border Protection under Trump, who was one of the architects of the family separation policy. You voted to make English the national language. Do you know the message that sends in as multilingual a state as Nevada, to immigrants?",23.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Pete Buttigieg,"You have been unusual among Democrats, I think the Democrat among all of the senators running for President, most likely to vote for Donald Trump’s judges who we know are especially hostile to Dreamers and to the rights of immigrants. Now in South Bend, it was not always easy to stand up in a conservative place like Indiana on immigration, but we delivered. We created a municipal ID program so that Dreamers and others who were undocumented were able to navigate everyday life. We stood up for those rights and stood with members of our community with the message that they were as American as we are [Spanish 00:33:31].",34.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Vanessa Hauc,Thank you. [crosstalk 00:33:36] Senator Klobuchar.,6.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Amy Klobuchar,"I wish everyone was as perfect as you, Pete, but let me tell you what it’s like to be in the arena. Number one, do the math. If my friend Andrew Yang was up here, that’s what he’d say. In fact, I have opposed, not supported two-thirds of the Trump judges, so get your numbers right. And I am in the top 10 to 15 of opposing them. Number two, when it comes to immigration reform.",26.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Amy Klobuchar,"… number two, when it comes to immigration reform the things that you are referring to, that official that you are referring to, was supported by about half the Democrats. Including someone in this room. I will say this, he was highly recommended by the Obama officials. You know why? Because Trump had so few career people. I did not one bit agree with these draconian policies to separate kids from their parents. In my first 100 days I would immediately change that.",28.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Amy Klobuchar,"I would add one more thing, I have been in the arena-",3.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Moderator 1,Thank you Senator.,0.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Amy Klobuchar,… Ted Kennedy … He had made a pretty big allegation against me again. I think I should have a right to respond. He had-,6.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Pete Buttigieg,I’m stating the facts because these are votes that you took.,2.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Amy Klobuchar,… Ted Kennedy-,2.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Pete Buttigieg,And those votes set you alone among the Democrats running for president.,3.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Amy Klobuchar,Just-,0.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Pete Buttigieg,No other … Is it true or is it false that no other Democrat-,5.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Amy Klobuchar,First of all-,0.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Pete Buttigieg,… from the Senate running for-,0.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Amy Klobuchar,… it is what you’ve said about-,0.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Pete Buttigieg,… president voted that way?,0.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Amy Klobuchar,… the judges are false. You are comparing me to two colleagues up here on this stage and you are forgetting one thing-,6.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Pete Buttigieg,Well I would say for anybody who ran for president this cycle. Senator Harris-,3.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Amy Klobuchar,You know what Pete?,0.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Pete Buttigieg,… Senator Booker saw to this-,0.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Amy Klobuchar,"If you could let me finish. Since I’ve been in the arena Ted Kennedy asked me to work on the first immigration bill. We were able, with President Bush, to at least get that bill to a vote. I’m sorry, but Senator Sanders actually opposed that bill. I worked on it. If we had gotten that bill done there would have been a path to citizenship for so many people.",20.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Amy Klobuchar,"Then I worked on the 2013 bill. I’m actually so proud of [crosstalk 00:35:25] the work I’ve done on immigration reform. You know what? You have not been in the arena doing that work. You’ve memorized a bunch of talking points and a bunch of things, but I can tell you one thing, what the people of this country want. They want a leader that has the heart for the immigrants of this country. That is me.",23.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Pete Buttigieg,"Maybe leading a diverse city that was facing ruin doesn’t sound like the arena to you. I’m used to senators telling mayors that senators are more important than mayors, but this is the arena too. You don’t have to be in Washington to matter. You don’t have to be on Capital Hill-",17.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Chuck Todd,Okay.,0.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Pete Buttigieg,… for [crosstalk 00:36:02] your work to be significant.,1.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Chuck Todd,"Guys, guys.",1.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Pete Buttigieg,The arena is everywhere-,1.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Chuck Todd,"We are at the end here. We are at the end here. I got to let that one go. We are less than two weeks away from a national primary. I want to ask all of you this simple question. There’s a very good chance none of you are going to have enough delegates to the Democratic National Convention to clinch this nomination. Okay? If that happens, I want all of your opinions on this, should the person with the most delegates at the end of this primary season be the nominee? Even if they are short of a majority? Senator Sanders I’m going to let you go last here, because I know your view on this. Instead I will start with you Mayor Bloomberg.",37.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Michael Bloomberg,"Whatever the rules of the for the Democratic Party are they should be followed. If they have a process, which I believe they do-",6.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Chuck Todd,"Okay, I’m trying to do this-",0.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Michael Bloomberg,… so that everybody else-,0.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Chuck Todd,"Yes or no, you got to make it fast.",0.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Michael Bloomberg,Everybody can-,3.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Chuck Todd,So you want the convention to work its will?,1.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Michael Bloomberg,Yes.,1.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Chuck Todd,Senator Warren?,1.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Elizabeth Warren,But a convention working its will means that people have the delegates that are pledged to them and they keep those delegates until-,6.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Chuck Todd,Should the leading person-,1.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Elizabeth Warren,… you come to the convention.,1.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Chuck Todd,Okay.,0.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Elizabeth Warren,All of the people.,2.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Chuck Todd,All righty. Vice President Biden?,1.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Joe Biden,Play by the rules.,1.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Chuck Todd,"Yes or no, leading person with the delegates, should they be the nominee or not?",3.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Joe Biden,"No, let the process work its way out.",2.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Chuck Todd,Mayor Buttigieg?,1.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Pete Buttigieg,Not necessarily. Not till there’s-,1.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Chuck Todd,[crosstalk 00:37:12] Senator Klobuchar?,1.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Amy Klobuchar,Let the process work.,1.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Chuck Todd,Senator Sanders?,1.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Bernie Sanders,"Well the process includes 500 super delegates on the second ballot, so I think that-",5.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Chuck Todd,All right.,1.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Bernie Sanders,… that the will of the people should prevail.,2.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Chuck Todd,Okay.,0.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Bernie Sanders,Yes.,1.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Chuck Todd,[crosstalk 00:37:24] Thank you guys.,1.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Bernie Sanders,… who has the most votes should become the nominee.,1.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Chuck Todd,Five nos and a yes.,1.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Lester Holt,We are not done yet. We’re back with more from Las Vegas after a short break.,4.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Lester Holt,(silence),249.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Lester Holt,Welcome back everyone. It is time for closing statements. Each candidate will have one minute and we begin with Senator Klobuchar.,7.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Amy Klobuchar,"This has been quite a debate. What I want everyone out there watching to remember is that what unites us is so much bigger than what divides us. That we need a candidate that can bring people with her. Yes a fired up Democratic base but also Independents and moderate Republicans. I’ve done that every single time. I have won every race down to fourth grade. A lot of boasting up here, so I thought I’d add that.",28.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Amy Klobuchar,"Secondly, you need someone who can govern. I have passed over 100 bills as the lead Democrat.",6.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Amy Klobuchar,"Third, you need someone that has the heart to be the president. They were talking a lot about heart conditions up here. We have a president right now that doesn’t have a heart. I love the people of this country. I ask for the vote of the people of Nevada because this state gets it. They get that maybe you don’t agree with every single thing that’s said on this debate stage but we understand that the heart of America is bigger than any heart-",32.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Lester Holt,Senator Klobuchar-,0.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Amy Klobuchar,… that guy has in The White House.,1.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Lester Holt,Senator Klobuchar-,1.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Amy Klobuchar,I ask you to join me at amyklobuchar.com.,3.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Lester Holt,"Senator, thank you.",1.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Amy Klobuchar,Thank you.,0.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Moderator 1,"Mayor Bloomberg, to you.",0.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Michael Bloomberg,Well you can join me at mikebloomberg.com too if you want but I’m not asking for any money.,8.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Michael Bloomberg,"Look, this is a management job and Donald Trump’s not a manager. This is a job where you have to build teams, he doesn’t have a team so he goes and makes decisions without knowing what’s going on or the implications of what he does. We can not run the railroad this way. This country has to pull together and understand that the people that we elect, and it’s not just the president of the United States, they should have experience, they should have credentials, they should understand what they’re doing and the implications thereof. Then we should, as a society, try to hold them accountable so the next time they go before the voters, if they haven’t done the job we shouldn’t just say, “Oh nice person, gives a good speech.” We should say, “Didn’t do the job and you’re out of here.”",46.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Moderator 1,"Mr. Mayor, thank you.",1.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Lester Holt,"Mayor Buttigieg, one minute.",2.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Pete Buttigieg,"Well Nevada I’m asking for your vote because America is running out of time. This is our only chance to defeat Donald Trump. If you look at the choice between a revolution or the status quo and you don’t see where you fit in that picture then join us. Yes, go for peteforamerica.com and help out, because we need to draw everybody that we can who believes that we need to empower workers, who believes in climate science, who believes in doing something about gun violence and recognizes that the only way we can do this is to create a sense of belonging in this country that moves us out of the toxic and polarized moment that we are living in today.",43.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Pete Buttigieg,"I already see an American majority ready to do these things. Now we have a responsibility to galvanize, not polarize, that majority. We can not afford to lean on the same Washington playbook. We can not afford to alienate half the country. We must step forward into the future in order to win and in order to govern a country that will be facing issues the likes of which we barely thought of just a few years ago.",28.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Lester Holt,Mr. Mayor-,0.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Pete Buttigieg,I’m asking you to join me-,1.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Lester Holt,… thank you.,0.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Pete Buttigieg,… so that we can deliver that future together.,2.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Moderator 4,"Senator Warren, your turn.",6.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Elizabeth Warren,"I grew up fighting. I grew up out in Oklahoma and I learned it probably from my mother. I watched when my daddy had a heart attack and didn’t have any money coming in. When our car was lost and when we were on the edge of losing our home. I watched my mother fight to save our family. I grew up fighting to save our family, my family. I eventually made it through school and spent my life as a teacher. Looking into why it is that so many families across this country are struggling and why it gets worse year, after year, after year.",34.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Elizabeth Warren,"I, for years, have fought for unions. To say the way we’re going to restructure this economy is we’re going to make it easier to join a union and get more power into unions. To fight for students who have been cut out of opportunity over and over because of the rising cost of an education.",19.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Elizabeth Warren,"Look, for me, I am … Of all the people on this stage I’ve been a politician the shortest time but I’ve been the one out fighting for families the longest time. I promise you this, give me a chance, I’ll go to The White House and I’ll fight for your family.",22.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Moderator 4,Thank you Senator.,0.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Chuck Todd,Vice President Biden?,0.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Joe Biden,I’m running because so many people-,3.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Audience,[crosstalk 00:46:34] people. There’s not [crosstalk 00:46:37].,5.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Bernie Sanders,Just continue [inaudible 00:46:39].,2.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Audience,[crosstalk 00:46:41]. We don’t want-,6.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Lester Holt,[crosstalk 00:46:47] Please give us a moment. We’ll clear the room and let the-,11.0
"Democratic Debate Transcript: Las Vegas, Nevada Debate",Part 2,Audience,[crosstalk 00:46:58].,0.0
